G28	G267	424.4090454724863
G33	G34	390.98757176083404
G32	G34	329.1592047603577
G78	G48	308.84087482847514
G62	G61	296.6175077829616
G33	G32	286.3537274100456
G8	G9	279.2119525747871
G9	G8	272.53260913274516
G34	G33	270.00224771189755
G44	G43	257.6116022444433
G48	G78	256.83423177736114
G40	G41	248.34679229910057
G76	G48	243.73923191619846
G41	G40	238.8890772068176
G42	G43	236.46991509638107
G32	G33	235.10161604657085
G61	G62	227.26544926645082
G34	G32	226.0244275782644
G86	G134	224.33863248888562
G22	G21	216.4305113878146
G48	G76	214.57572459860876
G44	G42	205.34026527421298
G19	G18	204.56597314984683
G16	G17	200.67868723809698
G2	G1	193.3832944871319
G43	G42	188.67033140887577
G21	G22	186.84555358491986
G78	G76	185.97248253854627
G18	G19	182.8702260165998
G6	G7	181.61698474183646
G91	G92	180.5662763526379
G75	G47	179.2435513138805
G76	G78	178.07243623155082
G77	G75	177.63649486892132
G24	G7	176.33542609821453
G66	G65	175.05064538703687
G23	G24	174.07315176047643
G75	G77	173.60721940547114
G47	G75	171.17687679850823
G22	G17	169.38251539696853
G13	G15	169.20635226147468
G83	G84	167.5790533285966
G17	G16	167.45149545446122
G50	G49	166.36560555871375
G28	G402	165.5553136499158
G28	G405	163.96727247637196
G24	G23	162.71659955736192
G28	G534	161.45191046673227
G84	G267	161.41309907887614
G21	G17	159.6593412021519
G24	G6	158.5950231075369
G84	G135	157.68149922057145
G28	G404	157.43542844871254
G95	G92	156.86050584359734
G85	G547	156.7193026645376
G14	G13	156.25307781970147
G14	G15	155.94859217028525
G7	G6	155.7426193933073
G28	G403	155.7368249129593
G86	G133	155.20932333494582
G28	G533	154.3492972089679
G28	G299	153.93227583186854
G65	G66	153.40321198212163
G28	G300	153.0461556750083
G85	G134	151.82503596609445
G86	G326	151.4786141188356
G86	G547	150.97686430008002
G43	G44	150.10198920654267
G29	G12	149.65093481671025
G28	G406	147.8754004119442
G28	G302	147.31259392616442
G86	G327	147.04229755187038
G28	G517	146.6835953143542
G28	G401	144.7903031242337
G80	G663	144.31819056117982
G61	G49	144.19674809835496
G22	G16	144.1545547713741
G85	G113	143.59606642587946
G7	G24	143.51127601388373
G63	G61	143.1457970652358
G28	G301	142.76752333009136
G65	G68	142.7329911369346
G85	G86	142.70726642303845
G28	G531	142.70609604228056
G90	G89	142.4803846301257
G28	G298	141.29083702294346
G84	G272	140.85622045982228
G98	G101	139.79671908301276
G98	G99	139.46301691973284
G99	G101	138.59644269312534
G67	G68	138.49246115637038
G12	G29	137.06324394735253
G100	G98	137.03687775986467
G83	G135	136.53641033187887
G86	G113	136.36732830365568
G86	G137	135.29870929499853
G16	G21	135.05832366456355
G73	G81	134.81702636121574
G100	G99	134.6974975144763
G39	G38	134.04619486914078
G20	G18	133.7235236076958
G21	G16	133.72270371049459
G28	G297	133.60400377483887
G82	G74	133.22858952023154
G28	G530	132.82407181763986
G39	G21	132.71861880233322
G86	G85	132.21867639153925
G18	G20	131.6830949234931
G7	G23	131.50381002476132
G17	G21	131.41090349961976
G18	G43	130.76900385391104
G86	G455	130.68500428510794
G15	G13	130.38947712188263
G86	G200	129.61945491551103
G28	G268	129.4193163910686
G47	G77	129.2652302079506
G31	G1	129.22562604827192
G86	G309	129.17568277741486
G28	G535	128.51167709816295
G62	G49	127.89614416904888
G86	G236	127.69470837427755
G88	G570	127.47511942647606
G39	G17	126.95897805088225
G84	G136	126.54673485452827
G28	G290	126.33564811625904
G97	G7	125.36450301986338
G97	G101	125.13448536927123
G74	G748	125.0794159282935
G19	G15	124.99077920984686
G28	G400	124.8561444706041
G97	G99	124.62816414915527
G23	G7	124.52738247814695
G98	G100	124.41043975000912
G84	G517	124.05869744046345
G94	G95	123.85988436252946
G5	G15	123.60468006564373
G86	G328	123.47590068269628
G50	G764	123.20493082919754
G85	G528	122.96690921759091
G6	G24	122.81732649119424
G83	G136	122.7790010546129
G28	G84	122.52966117822596
G98	G97	121.72679989748302
G89	G90	121.54003065649577
G38	G39	121.39312416256816
G100	G97	120.97023733595047
G77	G47	120.94494228132723
G84	G534	120.80950492513185
G86	G325	120.21001626906371
G86	G207	120.14550636480645
G25	G48	119.93424098830273
G22	G1	119.87160255575628
G99	G100	119.82507547940767
G85	G112	119.76723912145327
G39	G16	119.38610401477918
G85	G541	119.35807576020183
G86	G464	119.30725638442873
G85	G133	118.98279385522616
G28	G616	118.82360997966428
G59	G60	118.64887232264553
G86	G310	118.50820153753997
G20	G19	118.36292586303105
G86	G321	118.31942739923628
G39	G22	118.08684044545869
G42	G44	117.84597967605134
G28	G532	117.75877307976802
G2	G595	117.60313514692606
G86	G541	117.27739675401266
G99	G97	116.6243495095095
G30	G1	116.33391152353906
G83	G267	116.00688677194412
G88	G89	115.79569352531955
G6	G23	115.66575657450534
G49	G764	115.29740136184341
G49	G61	115.08421162580272
G57	G58	114.8418643192765
G16	G22	114.73625100415042
G75	G48	114.6118469327059
G84	G405	114.4535816078768
G84	G83	114.36673689529427
G86	G463	114.29455419001638
G63	G62	114.14444661550786
G74	G567	114.14281240577927
G91	G95	113.5160694097469
G28	G277	113.25440572971884
G86	G320	113.13377389275219
G86	G331	112.79352918506393
G50	G61	112.74089648518347
G79	G637	112.65131414124325
G25	G78	112.61861776463076
G25	G638	112.48567052428221
G3	G4	112.00162310720457
G88	G678	111.74934223255778
G3	G5	111.48160298813347
G97	G98	111.067057606836
G28	G289	111.04033232994675
G31	G30	110.82469198284855
G85	G137	110.52940262667883
G86	G112	110.40883498254212
G86	G312	109.94934156004909
G100	G101	109.77408993636293
G69	G70	109.75282311460924
G28	G275	109.72545661443623
G56	G54	109.57724586759792
G61	G736	109.56592307191764
G86	G238	109.48992518108177
G17	G22	109.3827968816003
G98	G220	109.26462701142165
G85	G529	109.23364864305084
G84	G404	109.23266714207804
G56	G53	109.17398380277952
G80	G660	109.01340576652429
G86	G539	108.78864204228958
G28	G399	108.75674665379462
G5	G19	108.70356567105736
G49	G50	108.62613504970932
G79	G71	108.6089438467268
G92	G91	108.54609948018064
G2	G606	108.53906879115725
G84	G535	108.17116569307204
G84	G300	108.12131139434193
G86	G527	108.06453677070652
G85	G306	107.96227816167838
G19	G13	107.9554757484872
G86	G448	107.94178244741495
G22	G130	107.7708953848404
G85	G527	107.75168599366185
G41	G611	107.70094274784522
G86	G528	107.69555325570737
G60	G59	107.66716500781548
G19	G43	107.60837402391861
G52	G51	107.24970800815933
G2	G570	106.99406012688519
G74	G498	106.9441929220549
G19	G20	106.87355133824741
G71	G637	106.84436890982599
G25	G800	106.78906308143073
G28	G379	106.75643130885395
G60	G81	106.68285773371709
G85	G754	106.57989124719337
G23	G6	106.34418482300596
G84	G533	106.32947973181896
G43	G41	106.32117609936614
G97	G6	106.07136856314293
G84	G268	106.04902739698494
G86	G548	105.93714723128862
G86	G306	105.88740396480335
G15	G5	105.66885922610037
G50	G260	105.53389668728984
G86	G317	105.0911900303413
G54	G56	104.91829046232853
G4	G5	104.89144343175151
G79	G636	104.8781714647162
G84	G414	104.8284626697351
G13	G14	104.80585222772889
G18	G42	104.7704241119072
G85	G326	104.72752932438982
G68	G65	104.65946287836225
G65	G67	104.64561288439391
G86	G330	104.55489378883316
G49	G455	104.54601042629406
G84	G28	104.42816942576158
G6	G591	104.4183852772451
G85	G463	104.34098456225797
G86	G329	104.31167638442847
G77	G48	104.3064360879818
G85	G539	104.29669789777711
G5	G18	104.27919120625992
G5	G4	104.13159780492529
G86	G529	104.02290209940553
G49	G463	103.97949685669425
G64	G61	103.94104956673456
G2	G614	103.92847663893554
G97	G100	103.76333636461126
G5	G13	103.65500958458432
G84	G406	103.50584412282363
G68	G40	103.25270017470852
G85	G310	102.96113618930887
G61	G540	102.7894283766271
G64	G63	102.56205540466287
G38	G21	102.56136085864246
G74	G661	102.5112118400409
G86	G323	102.50840081261909
G74	G749	102.41058597494654
G15	G4	102.38035166626958
G86	G324	102.3307623420078
G26	G670	102.06330485394328
G44	G20	101.98270220740329
G60	G34	101.92871854600583
G87	G678	101.83959267325467
G61	G630	101.60896893604513
G28	G617	101.50598229498436
G20	G43	101.46320983476097
G83	G34	101.28791769199883
G15	G477	101.2237737302176
G50	G455	101.1794498936447
